ID;DEPARTURE;ORIGIN;DESTINATION
53017;09:12:02;843173.65 6520020.598;845926.4416 6520719.566
53019;09:12:03;845183.0868 6521293.814;845169.9191 6519642.55
53020;09:12:03;844682.3803 6519207.364;845090.7396 6522982.972
53023;09:12:03;847038.7572 6521484.877;845992.5042 6519621.02
53024;09:12:03;845775.394 6520391.374;844690.8835 6522276.712
53030;09:12:04;846866.4829 6520804.37;845414.4631 6519487.894
53034;09:12:05;843317.6397 6519780.692;844447.4565 6519396.389
53050;09:12:08;844771.4124 6520764.815;844371.2429 6519193.924
53051;09:12:08;844817.3398 6520698.15;844564.7326 6522616.979
53053;09:12:09;844989.8124 6520578.667;843104.2074 6519697.954
53054;09:12:09;843862.6622 6520985.904;845238.8396 6520994.449
53059;09:12:10;846487.2877 6520816.348;845548.4936 6521179.519
53060;09:12:10;845123.5966 6522842.344;843573.1905 6520820.832
53062;09:12:10;846025.3953 6520150.012;846756.5576 6521694.843
53064;09:12:10;846053.5406 6519620.82;847847.9701 6520338.72
53067;09:12:10;847127.2364 6520109.686;846017.8679 6519518.886
53074;09:12:11;844003.9676 6520484.355;842984.1953 6520443.842
53089;09:12:13;845437.964 6520234.922;846173.597 6519574.803
53090;09:12:13;845864.7539 6521682.828;845843.1263 6519680.457
53094;09:12:13;844774.7669 6520792.436;845645.0084 6520368.307
53096;09:12:13;847098.5196 6520658.857;845090.7396 6522982.972
53099;09:12:13;844137.379 6520761.859;845534.1361 6519556.27
53108;09:12:14;845204.6187 6519685.917;846112.4941 6520508.357
53113;09:12:15;845715.4189 6519649.438;846666.8348 6519813.952
53115;09:12:15;845932.4228 6520720.039;844787.2695 6520696.288
53121;09:12:15;845992.5042 6519621.02;845251.509 6521345.768
53124;09:12:15;845188.4883 6521545.334;844843.0927 6521107.636
53125;09:12:16;844729.7371 6519614.226;846826.765 6519209.774
53126;09:12:16;847925.9983 6519267.222;846606.4242 6519565.049
53129;09:12:16;846705.6858 6519596.388;845932.7829 6520646.608
53131;09:12:16;843656.9246 6519834.17;844535.5508 6522279.958
53141;09:12:17;844531.2521 6522842.237;844631.4933 6522257.538
53144;09:12:18;843278.2115 6520037.479;844544.797 6522674.255
53145;09:12:18;847316.7888 6519390.026;846111.7681 6520620.349
53148;09:12:18;844721.7081 6519750.663;844682.3803 6519207.364
53149;09:12:18;844266.0467 6520447.191;843793.8334 6520627.165
53156;09:12:20;846484.8654 6520047.792;844406.4393 6522407.188
53159;09:12:20;843657.1883 6520686.169;844817.3398 6520698.15
53163;09:12:20;846037.1324 6521551.039;845651.1134 6522084.86
53171;09:12:21;846136.8137 6520104.022;846091.1116 6522406.951
53172;09:12:21;846179.2721 6519728.231;844572.1268 6522086.862
53174;09:12:22;844205.2717 6519633.331;847167.3482 6520122.867
53185;09:12:23;847332.4858 6521598.677;843841.3761 6520327.768
53187;09:12:24;845409.2404 6523151.253;843520.873 6521960.411
53192;09:12:24;843915.3452 6520252.337;842984.1953 6520443.842
53196;09:12:25;845730.0587 6519327.648;846023.7144 6521597.06
53205;09:12:26;843656.9246 6519834.17;843277.21 6520546.583
53209;09:12:27;844498.5663 6520807.013;845403.4197 6519724.238
53210;09:12:27;845843.1263 6519680.457;845110.8336 6520589.304
53217;09:12:28;847971.7978 6518939.185;844530.5247 6522261.259
53223;09:12:29;843591.3718 6522367.923;844714.6306 6519604.635
53224;09:12:29;844872.0057 6520780.475;843980.7554 6520347.18
53225;09:12:29;846861.6698 6522141.689;845681.6448 6521988.025
53226;09:12:29;843173.0011 6521135.925;844686.1855 6520495.63
53229;09:12:29;844138.6233 6519318.94;847129.1698 6519964.214
53233;09:12:29;846830.0385 6519825.971;844421.4474 6519631.077
53237;09:12:30;844531.2521 6522842.237;843554.9893 6520483.392
53244;09:12:31;847405.3721 6521314.945;847015.6088 6520388.049
53252;09:12:31;846141.6078 6521042.145;844712.8956 6519204.27
53253;09:12:31;843249.2146 6519996.545;845686.6898 6522080.548
53257;09:12:33;844209.6383 6520300.348;844513.8326 6519503.311
53259;09:12:33;846963.5418 6519536.506;843347.21 6520140.231
53260;09:12:33;845644.5107 6519952.75;844793.9419 6519425.809
53263;09:12:33;845049.3658 6519539.237;844467.0476 6520329.841
53265;09:12:33;846487.2877 6520816.348;843349.01 6521517.51
53267;09:12:33;846053.5406 6519620.82;845004.7759 6522247.468
53271;09:12:34;844491.8723 6520167.025;847875.8043 6520185.528
53272;09:12:34;843444.1935 6520062.423;846612.7726 6520783.861
53278;09:12:35;844612.8562 6521004.099;843530.5815 6521854.193
53280;09:12:35;848098.9081 6518667.949;847016.961 6522245.198
53284;09:12:36;846143.0149 6520027.255;846395.0338 6523094.104
53294;09:12:37;844037.6855 6519975.283;846606.4242 6519565.049
53315;09:12:40;845545.084 6523190.022;847215.8031 6522250.153
53316;09:12:40;846068.9868 6520311.008;844264.9117 6520683.518
53320;09:12:41;845926.7407 6519460.066;844421.097 6520729.653
53323;09:12:41;844624.4156 6519299.861;843894.0257 6520896.109
53327;09:12:41;847035.3992 6521987.395;845438.7632 6521944.025
53331;09:12:42;844706.2729 6520101.983;843410.1347 6519795.473
53338;09:12:42;844857.9033 6519679.121;845740.9539 6519996.613
53339;09:12:42;846108.2242 6521633.822;845458.6042 6521657.543
53340;09:12:42;844989.8124 6520578.667;846677.5569 6520805.404
53344;09:12:42;843461.5361 6520466.375;846167.9194 6519372.497
53351;09:12:43;844099.1475 6520500.892;845146.5783 6521111.987
53354;09:12:44;844742.3055 6520227.667;844689.9054 6522351.114
53356;09:12:44;847720.3967 6519754.84;848290.5336 6519384.071
53362;09:12:45;844790.2122 6522875.565;845153.8736 6520913.895
53363;09:12:45;845336.4144 6519708.133;845947.4442 6520354.771
53365;09:12:46;845774.1814 6521822.489;843259.9742 6522021.915
53367;09:12:46;846215.107 6520736.602;845988.2823 6520239.437
53371;09:12:47;847332.4858 6521598.677;847098.0108 6519138.014
53372;09:12:47;846983.5373 6521562.9;847414.0832 6519746.9
53374;09:12:47;844640.243 6521359.095;845744.9187 6520633.216
53375;09:12:47;845144.7707 6521027.769;844038.4706 6520273.0
53376;09:12:47;842984.1953 6520443.842;847417.5275 6519708.98
53389;09:12:49;845387.3101 6523092.971;847332.4858 6521598.677
53391;09:12:49;847127.9067 6520675.817;845482.9127 6520339.295
53393;09:12:49;843966.0061 6520478.982;843200.9745 6520115.655
53397;09:12:50;843250.6926 6522010.464;844935.5038 6521589.14
53400;09:12:50;846128.2983 6520203.56;843428.0247 6519676.641
53404;09:12:51;845994.2803 6520631.717;845438.7632 6521944.025
53405;09:12:51;843234.1258 6519893.665;845547.9424 6520350.834
53407;09:12:51;845818.937 6520397.259;845051.8077 6519600.39
53413;09:12:52;844669.4036 6520551.876;843143.8085 6519886.858
53415;09:12:52;847971.7978 6518939.185;844251.5851 6520701.056
53418;09:12:52;843561.6331 6519819.72;845838.5083 6522091.726
53420;09:12:52;844439.3368 6522415.482;844115.657 6519318.037
53422;09:12:53;845600.1431 6520724.407;845521.1384 6519743.691
53425;09:12:53;844527.2376 6522560.459;844341.3332 6519394.797
53432;09:12:54;845483.9985 6521014.699;845916.6815 6520424.339
53436;09:12:54;847634.4086 6520138.025;845914.7632 6522087.986
53438;09:12:54;843112.4306 6519885.416;845666.8864 6519975.753
53446;09:12:55;844530.0021 6520735.852;844729.3039 6519620.21
53454;09:12:56;844926.8222 6521135.742;848315.1567 6519704.439
53456;09:12:56;843466.9239 6519682.242;844203.7481 6519459.322
53458;09:12:56;845612.0088 6521450.956;845645.4468 6522082.887
53463;09:12:57;843948.3417 6522622.476;844703.5989 6521671.568
53467;09:12:58;844310.4449 6520199.645;843683.7826 6520527.234
53468;09:12:58;846251.6954 6519984.336;844167.9351 6519229.653
53469;09:12:58;846570.4535 6521022.01;846120.9922 6520314.469
53475;09:12:59;846429.0493 6521541.892;844800.9646 6520371.542
53476;09:12:59;844699.5349 6520226.464;844682.3803 6519207.364
53481;09:13:00;845387.077 6521332.317;846232.9783 6523084.196
53482;09:13:00;843581.6513 6519697.753;846357.719 6522969.425
53486;09:13:00;846164.0093 6519846.726;845142.9478 6520684.147
53488;09:13:00;844782.7991 6520936.005;844584.6527 6521683.912
53490;09:13:00;844631.6644 6519381.639;845784.4381 6520589.564
53492;09:13:01;844305.4586 6520325.818;847925.9983 6519267.222
53505;09:13:02;846355.2836 6519520.26;846395.0338 6523094.104
53521;09:13:04;845650.3386 6519996.688;844300.6429 6522407.694
53522;09:13:04;848358.5251 6519902.856;845171.33 6520365.239
53530;09:13:04;844719.709 6520639.595;843129.4558 6520014.062
53531;09:13:05;845391.6119 6519927.238;846936.203 6521565.67
53538;09:13:05;846160.0066 6521408.182;846179.2721 6519728.231
53539;09:13:05;847062.7262 6522192.95;844016.1394 6519203.872
53550;09:13:07;846775.0847 6520452.694;846123.6567 6520267.877
53556;09:13:08;845004.7172 6520112.475;845324.1098 6519494.641
53557;09:13:08;847337.681 6520864.545;843249.2146 6519996.545
53558;09:13:08;843086.1076 6520340.691;845191.4303 6519581.476
53561;09:13:10;843264.6191 6519895.09;843672.07 6520216.644
53562;09:13:10;845138.5433 6521262.148;846090.0172 6521745.581
53566;09:13:11;844274.2665 6520395.176;844188.2845 6519455.626
53567;09:13:11;847417.5275 6519708.98;844117.3442 6522401.918
53568;09:13:11;845938.8614 6519636.975;844630.0877 6521215.856
53570;09:13:11;845644.2553 6519863.248;843373.5417 6520493.335
53574;09:13:12;847009.3707 6520259.044;844572.1268 6522086.862
53580;09:13:12;843829.7864 6520323.787;844906.0323 6520571.133
53585;09:13:13;846019.6187 6520262.068;847316.7888 6519390.026
53589;09:13:13;845153.8935 6519756.477;844830.4513 6520740.791
53593;09:13:14;845609.111 6523238.979;845526.9248 6521367.847
53595;09:13:15;844727.509 6520666.143;845744.9187 6520633.216
53597;09:13:15;843295.9945 6520442.763;844299.7624 6519192.626
53598;09:13:15;847405.1424 6522371.882;848208.7517 6518980.45
53599;09:13:15;844030.6101 6519211.229;845004.7759 6522247.468
53610;09:13:17;846916.655 6519539.99;845645.4468 6522082.887
53611;09:13:17;848684.6951 6519984.535;846671.0543 6522572.571
53615;09:13:17;843114.5913 6519910.649;845044.4854 6521554.146
53624;09:13:18;847214.1777 6522231.717;845071.5223 6522875.548
53625;09:13:19;846753.8769 6522489.018;843336.0794 6519664.529
53637;09:13:20;845403.4197 6519724.238;844483.6461 6519816.927
53638;09:13:20;844445.6587 6520824.935;844303.8106 6522377.564
53644;09:13:21;847220.79 6520256.378;846568.8753 6520080.438
53648;09:13:22;847642.2996 6519781.803;845919.3324 6519575.416
53649;09:13:22;845392.9529 6520854.804;844167.9351 6519229.653
53650;09:13:22;845167.0301 6521130.284;844016.4644 6519289.413
53651;09:13:22;844231.8974 6522417.781;847819.5763 6520641.752
53652;09:13:22;844756.7769 6522691.16;845346.5888 6523148.009
53655;09:13:22;846369.2992 6519714.988;845437.6494 6521654.125
53662;09:13:23;845235.0689 6520365.636;845187.6371 6519790.974
53668;09:13:24;844986.0265 6521589.353;843269.5999 6519658.219
53669;09:13:24;845064.6825 6519680.674;844165.9051 6519448.436
53670;09:13:24;848000.3393 6518980.974;845619.8875 6521184.546
53673;09:13:25;846904.4218 6519502.802;844024.6699 6519210.385
53674;09:13:25;846017.8679 6519518.886;844620.7532 6520801.005
53681;09:13:26;846017.119 6521706.077;846049.1051 6520614.425
53684;09:13:26;844299.588 6520706.799;843672.07 6520216.644
53691;09:13:27;843136.9452 6521060.57;843462.4736 6520067.727
53699;09:13:28;846862.3251 6519159.137;843092.349 6520273.077
53701;09:13:28;843236.8646 6521984.4;844929.5092 6521589.394
53714;09:13:29;843588.0189 6520286.879;844714.6087 6519789.348
53715;09:13:30;844916.6894 6520350.332;846097.2816 6520511.771
53719;09:13:30;846444.988 6520289.98;847382.5937 6519771.458
53736;09:13:32;847553.3901 6520137.693;844697.3757 6519207.735
53739;09:13:33;843575.5289 6522329.957;844016.4644 6519289.413
53741;09:13:33;847425.6866 6520081.303;846963.5418 6519536.506
53743;09:13:33;844911.4666 6521573.877;843568.7602 6520844.056
53745;09:13:33;847332.4858 6521598.677;845258.6513 6523078.813
53749;09:13:34;843471.1748 6519997.556;846853.7584 6520442.925
53751;09:13:34;845230.8025 6519888.994;846001.9532 6520514.36
53756;09:13:34;846122.695 6520284.694;845282.7142 6520979.936
53762;09:13:35;845605.5719 6520630.789;844405.7672 6519923.145
53764;09:13:36;846811.4387 6519561.247;844349.8173 6519926.909
53765;09:13:36;844165.9051 6519448.436;845644.2553 6519863.248
53772;09:13:37;845090.5976 6522988.971;844431.0064 6519558.083
53776;09:13:37;846128.2983 6520203.56;846896.7879 6519219.522
53780;09:13:38;846972.063 6519959.674;848290.5336 6519384.071
53783;09:13:38;847016.961 6522245.198;844160.1334 6520819.045
53788;09:13:38;844631.4933 6522257.538;846179.1931 6522583.906
53795;09:13:39;846179.2721 6519728.231;844686.3533 6522369.914
53798;09:13:39;843782.2551 6520626.419;844439.4928 6519717.022
53806;09:13:40;846310.47 6519735.613;845044.8434 6522280.484
53812;09:13:41;845031.7286 6522882.382;843657.1883 6520686.169
53815;09:13:41;844780.4918 6519941.775;845059.889 6521285.348
53817;09:13:41;844527.2376 6522560.459;845487.2306 6521668.15
53819;09:13:41;845905.8821 6519879.461;846941.2726 6519538.161
53828;09:13:42;844452.8854 6521128.804;845626.252 6519966.386
53832;09:13:43;845593.6463 6520865.488;844706.0229 6520017.79
53837;09:13:43;844640.0526 6520674.827;846351.4415 6521213.064
53841;09:13:44;847059.5402 6522204.423;846270.8691 6522406.815
53842;09:13:44;846399.9757 6520091.179;845113.5404 6521352.607
53843;09:13:44;845724.3095 6519635.209;845113.5404 6521352.607
53844;09:13:44;846121.0443 6520313.558;843452.578 6519994.9
53845;09:13:44;845213.8066 6519750.798;845775.3136 6520793.564
53850;09:13:45;843410.1347 6519795.473;845153.8736 6520913.895
53855;09:13:46;843571.5575 6519761.08;847595.8047 6520250.688
53861;09:13:46;843412.4452 6522210.029;845834.5447 6522323.794
53867;09:13:46;845975.0415 6519854.766;843818.8675 6520376.948
53879;09:13:47;843278.2115 6520037.479;843523.3945 6521121.808
53880;09:13:47;846131.7664 6520155.877;846910.6242 6519106.695
53886;09:13:48;846432.6058 6521915.933;846444.988 6520289.98
53890;09:13:48;847136.8216 6519547.837;845675.2238 6519508.52
53894;09:13:49;845230.8025 6519888.994;845686.6898 6522080.548
53899;09:13:49;846017.8679 6519518.886;844216.036 6519235.889
53900;09:13:49;845809.7129 6519468.014;844711.9687 6519210.034
53901;09:13:50;845084.4506 6521047.448;843818.8675 6520376.948
53902;09:13:50;847318.1391 6520318.659;845004.7179 6522751.44
53907;09:13:50;844676.0198 6520797.865;843086.1076 6520340.691
53909;09:13:50;843676.045 6519709.17;843123.1497 6520013.179
53916;09:13:52;843410.1347 6519795.473;846618.7059 6519592.087
53917;09:13:52;845620.839 6519507.831;844797.9473 6519551.072
53921;09:13:52;847332.4858 6521598.677;844488.4744 6520214.717
53922;09:13:52;845403.4197 6519724.238;845285.1619 6521664.259
53923;09:13:52;846523.5201 6519395.701;847696.0798 6520378.844
53928;09:13:53;844430.3192 6519510.19;843600.0427 6520204.96
53930;09:13:53;847610.0451 6519615.394;843349.9537 6520128.02
53932;09:13:53;844763.8593 6520625.633;843955.3738 6520478.769
53936;09:13:53;846884.685 6521256.318;847314.965 6519576.55
53944;09:13:54;845869.3559 6520658.559;846348.3935 6522741.484
53946;09:13:54;844151.636 6520684.437;847008.6606 6521618.678
53955;09:13:54;847156.5083 6520380.319;843336.0794 6519664.529
53956;09:13:54;844554.6496 6520662.383;844515.53 6521262.083
53958;09:13:55;845290.4069 6521048.989;843249.2146 6519996.545
53969;09:13:56;844723.0419 6520642.157;844137.379 6520761.859
53970;09:13:56;844713.6022 6519625.832;844806.7734 6521095.445
53972;09:13:57;845796.2565 6520141.231;844533.9888 6521382.139
53977;09:13:57;844884.7389 6521999.141;847065.0484 6520977.505
53979;09:13:57;846017.7294 6519426.685;844134.7501 6520840.665
53981;09:13:57;843782.6886 6520704.66;843056.8928 6520326.68
53988;09:13:58;843330.0843 6520246.413;844460.415 6519268.42
53996;09:13:58;846386.5535 6519708.735;843252.5483 6519771.396
54002;09:13:59;848284.327 6519397.285;844023.9572 6522374.369
54014;09:14:00;846908.8203 6519165.804;843182.1181 6520224.074
54015;09:14:00;843645.3054 6519908.107;845004.7759 6522247.468
54018;09:14:00;844771.4124 6520764.815;845523.1422 6519517.377
54022;09:14:01;846310.47 6519735.613;845275.7479 6519796.749
54030;09:14:02;843364.2808 6520049.591;845408.4446 6519512.19
54031;09:14:02;844168.9461 6520013.912;844203.7481 6519459.322
54033;09:14:02;845886.5292 6520875.009;843104.2074 6519697.954
54038;09:14:03;844730.0303 6521346.772;846507.2666 6519505.003
54039;09:14:03;845092.249 6521352.619;844771.4124 6520764.815
54043;09:14:03;844059.7043 6519592.67;843167.5583 6520748.037
54047;09:14:04;844719.709 6520639.595;844448.7074 6519265.715
54053;09:14:04;845775.3136 6520793.564;846910.6242 6519106.695
54056;09:14:05;844719.5706 6520006.101;845988.1395 6520245.436
54058;09:14:05;844572.1593 6520521.186;848385.7318 6519540.144
54061;09:14:06;844732.7948 6519423.907;845839.945 6522063.99
54065;09:14:06;846035.8186 6520071.392;843581.6513 6519697.753
54073;09:14:08;847093.8423 6521487.067;844181.2051 6519291.371
54077;09:14:08;845932.4228 6520720.039;844721.7081 6519750.663
54078;09:14:08;846903.5155 6522230.465;843779.9316 6522246.464
54085;09:14:09;843980.7554 6520347.18;843391.8371 6519900.107
54088;09:14:09;843462.4736 6520067.727;845433.0194 6521653.37
54089;09:14:09;846825.0105 6519483.716;844689.2023 6520427.127
54091;09:14:09;848212.2093 6518933.879;844519.7932 6522380.427
54095;09:14:10;845954.023 6520241.623;844447.857 6520814.705
54096;09:14:10;845237.0501 6521231.855;847125.9535 6520130.761
54098;09:14:10;846192.3798 6520091.783;844704.2644 6519939.482
54108;09:14:11;843915.3452 6520252.337;843481.8564 6519806.746
54112;09:14:12;844711.9687 6519210.034;844714.9042 6519819.346
54115;09:14:12;846310.47 6519735.613;845329.0616 6519482.539
54132;09:14:13;845188.0034 6523076.03;845664.9067 6519962.622
54134;09:14:14;844303.1121 6520313.435;844447.857 6520814.705
54135;09:14:14;845275.7479 6519796.749;845933.2735 6522093.98
54136;09:14:14;844251.9836 6520020.307;844584.6527 6521683.912
54137;09:14:14;843676.045 6519709.17;844197.9478 6519479.962
